"","id","Name","Position","PassingCompletions","PassingAttempts","PassingYards","PassingTD","Interceptions","RushingAttempts","RushingYards","RushingTD","Receptions","ReceptionYards","ReceptionTD","MiscFumTD","Misc2Point","FumblesLost","Source","PredictedPoints"
"15114","16073-14288:Torrey Smith","Torrey Smith","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.800000191
"15210","16073-27477:Sterling Shepard","Sterling Shepard","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"1537","16073-40669:Tyler Boyd","Tyler Boyd","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"1545","16073-7972:Darren Sproles","Darren Sproles","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.375
"1555","16073-42028:Will Fuller","Will Fuller","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"1565","16073-11609:James Starks","James Starks","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.050000191
"1573","16073-22004:Dwayne Allen","Dwayne Allen","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",2.083333333
"1583","16073-6641:Jason Witten","Jason Witten","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.862500191
"1593","16073-30364:Aaron Murray","Aaron Murray","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"160","16073-6808:Matt Moore","Matt Moore","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0.360000014
"16114","16073-22103:Marvin Jones Jr.","Marvin Jones Jr.","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.837499619
"16210","16073-29685:Robert Woods","Robert Woods","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.764285496
"1637","16073-22848:Austin Davis","Austin Davis","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.393333435
"1645","16073-14320:Bilal Powell","Bilal Powell","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",10.14545441
"1655","16073-27405:Landry Jones","Landry Jones","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.717142923
"1665","16073-25410:Mike Glennon","Mike Glennon","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"1673","16073-11500:Colt McCoy","Colt McCoy","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.819999695
"1683","16073-7844:Chad Henne","Chad Henne","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"1693","16073-24949:EJ Manuel","EJ Manuel","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",10.46000004
"170","16073-28677:Matt McGloin","Matt McGloin","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.340000153
"17114","16073-21971:Coby Fleener","Coby Fleener","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.406666565
"17210","16073-21957:Kendall Wright","Kendall Wright","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.85
"1737","16073-6607:Mike Wallace","Mike Wallace","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.293333435
"1745","16073-39280:Derrick Henry","Derrick Henry","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"1755","16073-25813:Phillip Dorsett","Phillip Dorsett","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.381818251
"1765","16073-22219:Jermaine Kearse","Jermaine Kearse","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.6875
"1773","16073-22113:Alfred Morris","Alfred Morris","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.724999905
"1783","16073-29645:Javorius Allen","Javorius Allen","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.699999809
"1793","16073-29683:Nelson Agholor","Nelson Agholor","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.369230711
"180","16073-7645:Stevie Johnson","Stevie Johnson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",10.02222188
"18114","16073-31459:Spencer Ware","Spencer Ware","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.866667006
"18210","16073-16923:Austin Seferian-Jenkins","Austin Seferian-Jenkins","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.757143293
"1837","16073-21999:Rueben Randle","Rueben Randle","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.762499809
"1845","16073-6535:Kenny Britt","Kenny Britt","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.506249905
"1855","16073-45889:Davante Adams","Davante Adams","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.253846389
"1865","16073-31836:Terrance Williams","Terrance Williams","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8
"1873","16073-11999:Victor Cruz","Victor Cruz","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"1883","16073-14237:Kyle Rudolph","Kyle Rudolph","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.5
"1893","16073-14245:Shane Vereen","Shane Vereen","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.056249619
"190","16073-31406:Alfred Blue","Alfred Blue","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.442856925
"19114","16073-8050:Zach Miller","Zach Miller","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.575000127
"19210","16073-7870:Benjamin Watson","Benjamin Watson","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.59375
"1937","16073-7761:Jared Cook","Jared Cook","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.224999905
"1945","16073-54753:Taylor Gabriel","Taylor Gabriel","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.174999873
"1955","16073-54608:Jerick McKinnon","Jerick McKinnon","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.556250095
"1965","16073-54623:Jeff Janis","Jeff Janis","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0.988888847
"1973","16073-27776:Tevin Coleman","Tevin Coleman","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.46666654
"1983","16073-6828:Tim Hightower","Tim Hightower","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",13.40000025
"1993","16073-22163:Rishard Matthews","Rishard Matthews","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",10.19090895
"200","16073-28088:Denard Robinson","Denard Robinson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.791666667
"20114","16073-14307:Cecil Shorts III","Cecil Shorts III","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.085454767
"20210","16073-31241:Sammie Coates","Sammie Coates","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",1.600000024
"2037","16073-48344:Albert Wilson","Albert Wilson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.514285496
"2045","16073-24847:Will Tye","Will Tye","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.415384733
"2055","16073-6448:Martellus Bennett","Martellus Bennett","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.036363775
"2065","16073-54741:Seth Roberts","Seth Roberts","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6
"2073","16073-54687:Charcandrick West","Charcandrick West","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.446154081
"2083","16073-14645:Dontrelle Inman","Dontrelle Inman","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.84166654
"2093","16073-39900:Khiry Robinson","Khiry Robinson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.75
"2105","16073-12536:Kansas City Chiefs","Kansas City Chiefs","D",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",11.125
"21115","16073-33465:Theo Riddick","Theo Riddick","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.6875
"21210","16073-22047:Ladarius Green","Ladarius Green","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.876923194
"2137","16073-6768:Eddie Royal","Eddie Royal","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.35555564
"2145","16073-34154:J.J. Nelson","J.J. Nelson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.044444614
"2155","16073-25272:Eric Ebron","Eric Ebron","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.657142639
"2165","16073-14283:Leonard Hankerson","Leonard Hankerson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.100000109
"2174","16073-24755:Jamison Crowder","Jamison Crowder","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.506249905
"2184","16073-8803:Chase Daniel","Chase Daniel","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",-0.02
"2193","16073-30610:Dylan Thompson","Dylan Thompson","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2202","16073-32514:Trevone Boykin","Trevone Boykin","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"22114","16073-30640:Connor Shaw","Connor Shaw","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"22210","16073-70446:Joe Callahan","Joe Callahan","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2237","16073-28163:Connor Cook","Connor Cook","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2245","16073-70464:Josh Woodrum","Josh Woodrum","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2255","16073-47772:Brandon Doughty","Brandon Doughty","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2265","16073-43956:David Fales","David Fales","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2273","16073-26355:Logan Thomas","Logan Thomas","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2283","16073-41732:Christian Hackenberg","Christian Hackenberg","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2293","16073-6610:Nate Washington","Nate Washington","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.71538485
"2302","16073-45797:Garrett Grayson","Garrett Grayson","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"23114","16073-26141:Ryan Nassib","Ryan Nassib","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.71999979
"23210","16073-54705:Dustin Vaughan","Dustin Vaughan","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2337","16073-28515:Cardale Jones","Cardale Jones","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2345","16073-32366:Jameill Showers","Jameill Showers","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2355","16073-30231:Jacoby Brissett","Jacoby Brissett","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2365","16073-30253:Jeff Driskel","Jeff Driskel","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2373","16073-70324:Carson Wentz","Carson Wentz","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2383","16073-25812:Stephen Morris","Stephen Morris","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2393","16073-12546:Arizona Cardinals","Arizona Cardinals","D",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",10.5
"2402","16073-12550:Seattle Seahawks","Seattle Seahawks","D",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",10.3125
"24114","16073-39454:Zac Dysert","Zac Dysert","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"24210","16073-14696:Scott Tolzien","Scott Tolzien","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",-0.07
"2437","16073-27801:Nate Sudfeld","Nate Sudfeld","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2445","16073-33702:Ryan Griffin","Ryan Griffin","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2455","16073-70127:Griffin Neal","Griffin Neal","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2465","16073-22288:Cole Beasley","Cole Beasley","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.599999905
"2473","16073-6809:Brian Hartline","Brian Hartline","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.275000254
"2483","16073-31798:Bryce Petty","Bryce Petty","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2493","16073-14570:Jerrod Johnson","Jerrod Johnson","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2501","16073-6844:Shaun Hill","Shaun Hill","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0.033333334
"25114","16073-22258:Travaris Cadet","Travaris Cadet","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.116666794
"25210","16073-27982:Jake Rudock","Jake Rudock","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2537","16073-29915:Brett Hundley","Brett Hundley","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2545","16073-6664:Jacob Tamme","Jacob Tamme","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.746666463
"2555","16073-29715:Kevin Hogan","Kevin Hogan","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2564","16073-14362:Charles Clay","Charles Clay","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",7.407692542
"2573","16073-25969:Tom Savage","Tom Savage","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2583","16073-22820:Matt Simms","Matt Simms","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2593","16073-29684:Max Wittek","Max Wittek","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2601","16073-29587:Cody Kessler","Cody Kessler","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"26113","16073-25217:Marquise Williams","Marquise Williams","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"26210","16073-29605:Matt Barkley","Matt Barkley","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2637","16073-31716:Dak Prescott","Dak Prescott","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2645","16073-14292:Jordan Cameron","Jordan Cameron","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.631249905
"2655","16073-29445:Sean Mannion","Sean Mannion","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",1.24000001
"2664","16073-27266:Quincy Enunwa","Quincy Enunwa","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.863636364
"2673","16073-53331:Taylor Heinicke","Taylor Heinicke","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2683","16073-29171:Mike Bercovici","Mike Bercovici","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2693","16073-8071:Dan Orlovsky","Dan Orlovsky","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.519999981
"2701","16073-44500:Keith Wenning","Keith Wenning","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"27110","16073-24760:Sean Renfree","Sean Renfree","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",-0.479999989
"2725","16073-8023:Josh Johnson","Josh Johnson","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2733","16073-26877:Jake Heaps","Jake Heaps","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2742","16073-31170:Brandon Allen","Brandon Allen","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2752","16073-8051:Luke McCown","Luke McCown","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.199999809
"2762","16073-7900:Stephen Gostkowski","Stephen Gostkowski","K",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",10.6875
"2771","16073-30788:Tyler Bray","Tyler Bray","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2781","16073-7919:Kellen Clemens","Kellen Clemens","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.210000038
"2791","16073-28856:Joel Stave","Joel Stave","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2801","16073-11761:Thaddeus Lewis","Thaddeus Lewis","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"28110","16073-7803:Bruce Gradkowski","Bruce Gradkowski","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2824","16073-11599:Dan LeFevour","Dan LeFevour","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2833","16073-24862:Rashad Greene","Rashad Greene","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.088888804
"2842","16073-24835:Jake Coker","Jake Coker","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2852","16073-34459:B.J. Daniels","B.J. Daniels","QB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0.920000017
"2862","16073-33137:Justin Hardy","Justin Hardy","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.32222218
"2871","16073-15212:Terrelle Pryor","Terrelle Pryor","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",2.299999952
"2881","16073-45723:Crockett Gillmore","Crockett Gillmore","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.169999695
"2891","16073-39373:Jaelen Strong","Jaelen Strong","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.109999847
"2901","16073-30237:Mike Gillislee","Mike Gillislee","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.719999695
"29110","16073-28573:Michael Thomas","Michael Thomas","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2924","16073-30108:Marquess Wilson","Marquess Wilson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.036363775
"2933","16073-33552:TJ Jones","TJ Jones","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",2.189999962
"2942","16073-62616:Zach Zenner","Zach Zenner","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",2.025000095
"2952","16073-39649:Benny Cunningham","Benny Cunningham","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.466666667
"2962","16073-12556:Houston Texans","Houston Texans","D",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.4375
"2971","16073-62517:Dezmin Lewis","Dezmin Lewis","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"2981","16073-24569:Chandler Catanzaro","Chandler Catanzaro","K",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.9375
"2991","16073-26038:Tyler Kroft","Tyler Kroft","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.066666603
"300","16073-6681:Andre Johnson","Andre Johnson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.925000191
"3016","16073-6742:Brent Celek","Brent Celek","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.941666921
"3024","16073-33472:C.J. Prosise","C.J. Prosise","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"3033","16073-22063:Keshawn Martin","Keshawn Martin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.5
"3042","16073-22048:Robert Turbin","Robert Turbin","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.170000076
"3052","16073-22054:Jarius Wright","Jarius Wright","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.139999898
"3062","16073-22898:Brandon Bolden","Brandon Bolden","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.472727342
"3071","16073-27457:Kenny Stills","Kenny Stills","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",5.033333333
"3081","16073-29351:De'Anthony Thomas","De'Anthony Thomas","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",3.590000153
"3091","16073-11419:C.J. Spiller","C.J. Spiller","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",4.930769113
"3102","16073-30989:Kenyan Drake","Kenyan Drake","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"31110","16073-28930:James White","James White","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",8.549999873
"3127","16073-21123:Larry Donnell","Larry Donnell","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.099999905
"3134","16073-23045:Justin Tucker","Justin Tucker","K",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",9.125
"3143","16073-11532:Dennis Pitta","Dennis Pitta","TE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"3152","16073-42142:Jordan Howard","Jordan Howard","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",0
"3162","16073-27134:Dorial Green-Beckham","Dorial Green-Beckham","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"FanDuel",6.92142868
